CustomerID,VisitDate,VisitTime,StoreType,AmountSpent,MarketingCampaign,Promotion,FootTraffic,CustomerSatisfaction
1219,2023-05-24,2023-01-01 17:00:00,Electronics,640.91,No,No,9867,3
1220,2023-01-19,2023-01-01 12:00:00,Apparel,952.32,No,No,3201,5
1221,2023-01-18,2023-01-01 14:00:00,Apparel,101.45,No,No,9602,5
1222,2023-09-14,2023-01-01 14:00:00,Electronics,70.15,Yes,No,1565,3
1223,2023-03-19,2023-01-01 18:00:00,Electronics,608.15,No,No,3610,2
1224,2023-06-24,2023-01-01 19:00:00,Apparel,966.46,Yes,No,6407,2
1225,2023-07-13,2023-01-01 18:00:00,Apparel,507.69,No,No,4530,3
1226,2023-04-23,2023-01-01 09:00:00,Apparel,61.0,No,No,9875,5
1227,2023-04-24,2023-01-01 16:00:00,Apparel,229.01,No,No,689,4
1228,2023-08-10,2023-01-01 20:00:00,Electronics,252.34,No,No,5562,3
1229,2023-06-15,2023-01-01 11:00:00,Electronics,344.48,No,Yes,8052,2
1230,2023-11-15,2023-01-01 14:00:00,Apparel,53.17,No,No,2430,4
1231,2023-05-12,2023-01-01 11:00:00,Apparel,905.84,No,No,9762,4
1232,2023-09-21,2023-01-01 19:00:00,Apparel,520.41,Yes,No,3569,5
1233,2023-02-24,2023-01-01 10:00:00,Food,674.22,No,No,9213,3
1234,2023-12-25,2023-01-01 13:00:00,Apparel,76.5,No,Yes,270,4
1235,2023-05-11,2023-01-01 09:00:00,Food,63.57,Yes,No,4398,1
1236,2023-10-15,2023-01-01 17:00:00,Food,590.6,No,No,5860,4
1237,2023-09-23,2023-01-01 19:00:00,Electronics,888.42,Yes,No,4475,4
1238,2023-06-11,2023-01-01 15:00:00,Electronics,533.2,Yes,No,503,4
1239,2023-03-28,2023-01-01 11:00:00,Apparel,879.04,No,Yes,3627,3
1240,2023-02-24,2023-01-01 12:00:00,Electronics,812.88,No,No,9323,5
1241,2023-10-15,2023-01-01 14:00:00,Apparel,85.1,No,No,9697,5
1242,2023-06-27,2023-01-01 11:00:00,Food,209.94,No,Yes,2165,1
1243,2023-12-15,2023-01-01 20:00:00,Apparel,661.13,Yes,Yes,7769,1
1244,2023-01-08,2023-01-01 15:00:00,Electronics,449.07,No,No,9437,4
1245,2023-11-17,2023-01-01 14:00:00,Apparel,297.79,No,No,2002,4
1246,2023-11-09,2023-01-01 17:00:00,Food,424.45,No,No,4790,4
1247,2023-09-04,2023-01-01 20:00:00,Apparel,450.75,Yes,Yes,5616,1
1248,2023-11-19,2023-01-01 13:00:00,Electronics,911.45,Yes,No,4684,5
1249,2023-09-12,2023-01-01 12:00:00,Apparel,112.42,No,Yes,6431,1
1250,2023-11-24,2023-01-01 11:00:00,Apparel,286.93,No,No,5373,5
1251,2023-02-23,2023-01-01 18:00:00,Electronics,542.19,No,No,223,1
1252,2023-09-06,2023-01-01 09:00:00,Food,701.3,Yes,No,7576,5
1253,2023-08-27,2023-01-01 11:00:00,Apparel,634.33,No,Yes,8898,1
1254,2023-08-17,2023-01-01 11:00:00,Food,942.23,No,No,3021,5
1255,2023-03-08,2023-01-01 15:00:00,Electronics,797.65,No,Yes,9386,3
1256,2023-02-20,2023-01-01 15:00:00,Food,561.51,Yes,No,2251,3
1257,2023-04-07,2023-01-01 20:00:00,Apparel,222.54,Yes,No,2813,2
1258,2023-04-02,2023-01-01 09:00:00,Apparel,456.37,No,No,8023,5
1259,2023-09-21,2023-01-01 11:00:00,Food,696.45,Yes,No,1815,5
1260,2023-10-18,2023-01-01 16:00:00,Apparel,839.58,No,No,9995,5
1261,2023-04-06,2023-01-01 17:00:00,Electronics,960.14,No,No,3559,2
1262,2023-03-29,2023-01-01 15:00:00,Apparel,609.4,No,No,6994,1
1263,2023-03-19,2023-01-01 15:00:00,Apparel,531.65,No,No,1989,3
1264,2023-10-15,2023-01-01 20:00:00,Electronics,27.52,No,No,4756,2
1265,2023-04-30,2023-01-01 19:00:00,Electronics,81.38,Yes,No,1995,3
1266,2023-10-29,2023-01-01 16:00:00,Electronics,164.54,Yes,No,3027,4
1267,2023-06-14,2023-01-01 14:00:00,Apparel,64.21,No,No,2793,2
1268,2023-07-01,2023-01-01 19:00:00,Apparel,406.85,Yes,No,5352,2
1269,2023-08-11,2023-01-01 11:00:00,Apparel,343.51,Yes,No,4341,3
1270,2023-11-07,2023-01-01 09:00:00,Apparel,640.98,No,No,5350,5
1271,2023-01-07,2023-01-01 15:00:00,Food,540.31,No,Yes,2661,4
1272,2023-11-26,2023-01-01 09:00:00,Electronics,600.01,No,No,1926,3
1273,2023-09-20,2023-01-01 09:00:00,Apparel,477.26,No,No,3606,2
1274,2023-06-10,2023-01-01 17:00:00,Food,284.96,Yes,No,5031,5
1275,2023-05-31,2023-01-01 18:00:00,Apparel,953.3,Yes,Yes,7302,4
1276,2023-03-26,2023-01-01 15:00:00,Electronics,95.55,No,No,2575,5
1277,2023-05-27,2023-01-01 19:00:00,Apparel,939.5,Yes,No,6577,3
1278,2023-04-22,2023-01-01 12:00:00,Electronics,318.13,Yes,No,5517,5
1279,2023-02-05,2023-01-01 14:00:00,Apparel,517.53,No,Yes,3284,2
1280,2023-10-12,2023-01-01 09:00:00,Apparel,117.75,No,No,4821,2
1281,2023-07-07,2023-01-01 15:00:00,Apparel,80.22,Yes,No,4252,1
1282,2023-03-23,2023-01-01 20:00:00,Apparel,435.25,No,No,3344,4
1283,2023-01-02,2023-01-01 14:00:00,Apparel,744.28,No,Yes,793,3
1284,2023-10-30,2023-01-01 12:00:00,Apparel,276.67,No,Yes,3173,5
1285,2023-07-16,2023-01-01 15:00:00,Apparel,566.72,Yes,No,6699,2
1286,2023-01-11,2023-01-01 11:00:00,Electronics,285.86,No,No,3640,1
1287,2023-08-22,2023-01-01 09:00:00,Apparel,394.73,No,No,1719,3
1288,2023-07-14,2023-01-01 12:00:00,Electronics,907.38,Yes,No,4014,2
1289,2023-04-29,2023-01-01 11:00:00,Apparel,857.28,No,Yes,3973,3
1290,2023-01-20,2023-01-01 09:00:00,Food,520.86,No,Yes,664,2
1291,2023-09-18,2023-01-01 10:00:00,Food,245.72,No,No,8787,3
1292,2023-10-20,2023-01-01 19:00:00,Apparel,201.25,No,No,9092,2
1293,2023-09-13,2023-01-01 13:00:00,Electronics,954.55,No,No,740,5
1294,2023-08-10,2023-01-01 16:00:00,Apparel,210.69,No,No,262,4
1295,2023-08-14,2023-01-01 09:00:00,Food,810.09,No,No,4446,2
1296,2023-02-22,2023-01-01 12:00:00,Electronics,375.28,Yes,Yes,7804,3
1297,2023-12-21,2023-01-01 12:00:00,Apparel,985.8,Yes,No,8935,2
1298,2023-12-08,2023-01-01 13:00:00,Apparel,374.47,No,No,4524,1
1299,2023-12-30,2023-01-01 15:00:00,Apparel,358.0,No,No,4564,5
1300,2023-10-07,2023-01-01 20:00:00,Apparel,641.09,Yes,No,9430,1
1301,2023-03-22,2023-01-01 16:00:00,Electronics,961.9,No,No,3808,3
1302,2023-07-21,2023-01-01 14:00:00,Apparel,976.45,Yes,Yes,6849,2
1303,2023-06-07,2023-01-01 09:00:00,Apparel,710.13,No,Yes,237,2
1304,2023-04-30,2023-01-01 15:00:00,Apparel,757.06,No,No,9975,1
1305,2023-02-28,2023-01-01 11:00:00,Apparel,567.77,Yes,No,7206,4
1306,2023-08-03,2023-01-01 14:00:00,Apparel,758.22,No,No,7342,5
1307,2023-05-08,2023-01-01 16:00:00,Food,861.18,No,Yes,4351,2
1308,2023-08-12,2023-01-01 15:00:00,Apparel,491.23,Yes,No,1158,2
1309,2023-07-28,2023-01-01 18:00:00,Electronics,623.66,No,No,4714,3
1310,2023-04-25,2023-01-01 14:00:00,Apparel,541.94,No,No,4377,1
1311,2023-07-28,2023-01-01 17:00:00,Apparel,566.85,No,No,8461,3
1312,2023-01-14,2023-01-01 17:00:00,Electronics,891.15,Yes,No,5513,5
1313,2023-01-09,2023-01-01 09:00:00,Apparel,362.06,No,Yes,5942,2
1314,2023-02-09,2023-01-01 09:00:00,Apparel,216.1,No,No,4003,1
1315,2023-08-25,2023-01-01 09:00:00,Electronics,461.72,No,Yes,7324,1
1316,2023-10-08,2023-01-01 16:00:00,Apparel,216.0,No,Yes,9679,1
1317,2023-12-25,2023-01-01 20:00:00,Apparel,503.42,No,Yes,3151,5
1318,2023-07-20,2023-01-01 20:00:00,Electronics,904.47,Yes,No,3766,4
1319,2023-09-03,2023-01-01 18:00:00,Electronics,621.26,Yes,No,2860,4
1320,2023-10-05,2023-01-01 15:00:00,Apparel,856.88,Yes,No,3935,4
1321,2023-08-23,2023-01-01 11:00:00,Apparel,174.53,No,No,1460,3
1322,2023-01-04,2023-01-01 10:00:00,Apparel,901.86,Yes,No,8714,3
1323,2023-06-03,2023-01-01 12:00:00,Apparel,605.77,No,Yes,4073,5
1324,2023-01-29,2023-01-01 11:00:00,Electronics,41.44,No,No,2929,1
1325,2023-04-19,2023-01-01 15:00:00,Food,636.79,No,No,245,4
1326,2023-04-08,2023-01-01 18:00:00,Food,951.88,No,No,2473,2
1327,2023-08-03,2023-01-01 16:00:00,Apparel,88.38,No,Yes,329,4
1328,2023-10-20,2023-01-01 14:00:00,Apparel,586.63,No,Yes,5488,5
1329,2023-03-16,2023-01-01 11:00:00,Electronics,916.32,No,No,4780,4
1330,2023-11-22,2023-01-01 14:00:00,Apparel,19.6,Yes,Yes,8149,2
1331,2023-05-26,2023-01-01 10:00:00,Electronics,634.6,Yes,No,2765,2
1332,2023-05-08,2023-01-01 20:00:00,Electronics,480.15,Yes,Yes,3693,2
1333,2023-12-07,2023-01-01 15:00:00,Food,353.52,No,Yes,2929,5
1334,2023-02-11,2023-01-01 19:00:00,Apparel,631.26,No,No,3436,4
1335,2023-12-22,2023-01-01 18:00:00,Apparel,62.18,Yes,No,7916,5
1336,2023-02-10,2023-01-01 15:00:00,Food,755.53,Yes,No,1341,2
1337,2023-02-03,2023-01-01 12:00:00,Electronics,14.43,No,No,5148,4
1338,2023-01-17,2023-01-01 16:00:00,Food,313.87,Yes,No,3395,3
1339,2023-06-14,2023-01-01 12:00:00,Apparel,508.92,No,No,9676,5
1340,2023-06-02,2023-01-01 15:00:00,Electronics,383.25,Yes,No,3462,3
1341,2023-03-17,2023-01-01 12:00:00,Electronics,314.4,No,No,1488,3
1342,2023-03-28,2023-01-01 20:00:00,Apparel,832.53,No,Yes,8397,1
1343,2023-04-27,2023-01-01 13:00:00,Electronics,935.48,No,No,5852,2
1344,2023-12-28,2023-01-01 15:00:00,Electronics,874.98,Yes,No,1921,3
1345,2023-12-08,2023-01-01 18:00:00,Apparel,527.21,Yes,No,8576,5
1346,2023-01-27,2023-01-01 11:00:00,Apparel,885.32,No,No,695,2
1347,2023-11-09,2023-01-01 18:00:00,Electronics,921.65,No,Yes,9354,2
1348,2023-10-14,2023-01-01 13:00:00,Apparel,415.15,No,No,6755,5
1349,2023-05-14,2023-01-01 19:00:00,Food,290.61,No,No,8843,4
1350,2023-08-07,2023-01-01 11:00:00,Apparel,107.28,Yes,No,7977,5
1351,2023-06-17,2023-01-01 13:00:00,Apparel,484.3,No,No,5884,4
1352,2023-04-08,2023-01-01 11:00:00,Food,946.83,No,No,6984,2
1353,2023-09-25,2023-01-01 19:00:00,Food,565.3,No,No,6149,5
1354,2023-08-25,2023-01-01 18:00:00,Apparel,670.89,No,No,3705,3
1355,2023-11-05,2023-01-01 19:00:00,Electronics,121.75,Yes,No,9627,5
1356,2023-06-22,2023-01-01 15:00:00,Apparel,152.08,No,Yes,7387,3
1357,2023-07-09,2023-01-01 09:00:00,Apparel,469.83,No,No,795,3
1358,2023-05-02,2023-01-01 17:00:00,Apparel,951.75,No,No,3144,2
1359,2023-02-15,2023-01-01 17:00:00,Apparel,367.18,Yes,No,2046,4
1360,2023-03-05,2023-01-01 13:00:00,Food,878.71,No,No,2822,4
1361,2023-05-10,2023-01-01 17:00:00,Electronics,129.09,Yes,No,9815,3
1362,2023-11-06,2023-01-01 18:00:00,Food,620.85,No,No,9975,4
1363,2023-12-29,2023-01-01 14:00:00,Electronics,604.61,Yes,No,1906,5
1364,2023-07-12,2023-01-01 13:00:00,Apparel,861.28,No,No,8241,3
1365,2023-11-03,2023-01-01 11:00:00,Electronics,13.28,No,Yes,8401,3
1366,2023-06-30,2023-01-01 19:00:00,Food,198.03,Yes,Yes,9083,1
1367,2023-10-19,2023-01-01 19:00:00,Electronics,227.49,No,No,8225,5
1368,2023-10-09,2023-01-01 16:00:00,Electronics,950.47,No,No,2739,4
1369,2023-01-29,2023-01-01 12:00:00,Food,162.16,No,No,9278,4
1370,2023-05-29,2023-01-01 18:00:00,Apparel,46.59,Yes,No,3983,1
1371,2023-09-24,2023-01-01 11:00:00,Electronics,539.12,No,No,3825,5
1372,2023-10-23,2023-01-01 14:00:00,Food,533.27,No,No,8364,2
1373,2023-01-11,2023-01-01 16:00:00,Food,845.61,No,No,5073,2
1374,2023-06-13,2023-01-01 17:00:00,Apparel,949.37,No,No,2864,5
1375,2023-04-23,2023-01-01 14:00:00,Electronics,543.16,Yes,No,4089,4
1376,2023-07-06,2023-01-01 13:00:00,Electronics,930.69,No,No,691,2
1377,2023-10-22,2023-01-01 20:00:00,Apparel,727.91,No,No,8316,2
1378,2023-08-20,2023-01-01 19:00:00,Electronics,271.91,No,No,6420,4
1379,2023-08-15,2023-01-01 10:00:00,Apparel,929.14,No,No,5498,5
1380,2023-11-06,2023-01-01 10:00:00,Apparel,670.77,No,No,5439,1
1381,2023-04-08,2023-01-01 17:00:00,Apparel,419.95,No,Yes,9318,5
1382,2023-02-24,2023-01-01 10:00:00,Electronics,683.44,No,No,3999,1
1383,2023-04-21,2023-01-01 10:00:00,Apparel,407.3,No,Yes,9722,5
1384,2023-06-01,2023-01-01 11:00:00,Apparel,123.04,No,Yes,9860,2
1385,2023-09-03,2023-01-01 11:00:00,Apparel,721.79,No,No,6937,3
1386,2023-03-10,2023-01-01 12:00:00,Apparel,825.85,No,No,7420,3
1387,2023-11-08,2023-01-01 15:00:00,Apparel,731.52,Yes,No,9404,4
1388,2023-10-16,2023-01-01 17:00:00,Apparel,236.82,No,No,1976,5
1389,2023-09-07,2023-01-01 10:00:00,Electronics,957.07,No,No,7770,5
1390,2023-02-05,2023-01-01 12:00:00,Electronics,35.0,No,No,258,4
1391,2023-08-27,2023-01-01 17:00:00,Apparel,339.36,Yes,No,833,4
1392,2023-05-28,2023-01-01 10:00:00,Apparel,267.49,Yes,No,4554,1
1393,2023-08-15,2023-01-01 18:00:00,Electronics,57.64,Yes,No,2128,1
1394,2023-09-01,2023-01-01 19:00:00,Apparel,411.67,No,No,6943,3
1395,2023-12-03,2023-01-01 09:00:00,Food,626.88,Yes,No,864,2
1396,2023-07-20,2023-01-01 18:00:00,Electronics,883.73,No,No,291,5
1397,2023-06-03,2023-01-01 16:00:00,Apparel,989.79,No,No,8535,3
1398,2023-03-14,2023-01-01 17:00:00,Apparel,810.01,No,No,7237,3
1399,2023-07-20,2023-01-01 15:00:00,Electronics,473.99,Yes,No,9225,2
1400,2023-10-23,2023-01-01 16:00:00,Apparel,726.47,No,No,1200,3
1401,2023-01-17,2023-01-01 12:00:00,Apparel,845.19,No,No,9024,3
1402,2023-05-09,2023-01-01 12:00:00,Apparel,470.65,Yes,No,4152,2
1403,2023-08-05,2023-01-01 10:00:00,Electronics,787.2,No,No,9072,3
1404,2023-03-02,2023-01-01 16:00:00,Electronics,487.83,No,No,893,5
1405,2023-04-14,2023-01-01 19:00:00,Apparel,392.63,No,No,5198,4
1406,2023-02-11,2023-01-01 10:00:00,Electronics,530.83,No,No,8382,2
1407,2023-01-25,2023-01-01 17:00:00,Apparel,679.1,Yes,No,6811,4
1408,2023-02-08,2023-01-01 12:00:00,Electronics,729.61,No,No,1741,5
1409,2023-10-18,2023-01-01 09:00:00,Apparel,363.17,No,Yes,3458,3
1410,2023-05-11,2023-01-01 12:00:00,Electronics,575.61,No,No,3956,3
1411,2023-08-17,2023-01-01 11:00:00,Food,910.77,No,No,8727,3
1412,2023-04-18,2023-01-01 20:00:00,Apparel,976.55,Yes,No,2016,4
1413,2023-06-21,2023-01-01 14:00:00,Apparel,234.98,Yes,No,146,1
1414,2023-04-12,2023-01-01 15:00:00,Apparel,200.9,Yes,No,8282,4
1415,2023-12-20,2023-01-01 16:00:00,Apparel,679.92,Yes,No,2454,1
1416,2023-01-12,2023-01-01 10:00:00,Apparel,420.54,Yes,No,213,4
1417,2023-10-02,2023-01-01 14:00:00,Food,33.98,No,No,1181,5
1418,2023-04-11,2023-01-01 14:00:00,Food,353.39,No,No,4239,4
1419,2023-02-13,2023-01-01 18:00:00,Apparel,808.68,No,No,7250,4
1420,2023-11-01,2023-01-01 20:00:00,Electronics,799.45,No,No,8685,2
1421,2023-01-17,2023-01-01 13:00:00,Electronics,499.74,No,No,1689,3
1422,2023-11-26,2023-01-01 18:00:00,Electronics,477.85,No,No,7813,3
1423,2023-02-26,2023-01-01 18:00:00,Apparel,583.71,Yes,No,4955,3
1424,2023-11-07,2023-01-01 15:00:00,Apparel,227.2,No,Yes,9729,1
1425,2023-10-30,2023-01-01 11:00:00,Apparel,530.78,Yes,No,6130,5
1426,2023-01-12,2023-01-01 12:00:00,Apparel,20.94,Yes,No,1625,1
1427,2023-11-14,2023-01-01 18:00:00,Electronics,480.8,No,No,6667,2
1428,2023-03-21,2023-01-01 17:00:00,Electronics,342.69,No,No,4695,2
1429,2023-08-04,2023-01-01 12:00:00,Apparel,678.12,No,No,7545,4
1430,2023-12-05,2023-01-01 11:00:00,Apparel,641.97,No,No,5699,2
1431,2023-09-21,2023-01-01 10:00:00,Food,387.03,Yes,Yes,4410,2
1432,2023-05-29,2023-01-01 13:00:00,Electronics,17.2,No,No,9035,5
1433,2023-03-22,2023-01-01 12:00:00,Food,259.75,Yes,No,2265,2
1434,2023-08-03,2023-01-01 16:00:00,Apparel,637.01,Yes,No,6804,4
1435,2023-07-17,2023-01-01 15:00:00,Electronics,81.65,Yes,No,9946,3
1436,2023-07-19,2023-01-01 14:00:00,Electronics,116.57,No,No,5669,1
1437,2023-01-25,2023-01-01 19:00:00,Food,650.56,No,No,5878,1
1438,2023-03-30,2023-01-01 20:00:00,Apparel,758.21,No,No,3911,1
1439,2023-09-25,2023-01-01 10:00:00,Apparel,328.33,No,No,3569,4
1440,2023-05-23,2023-01-01 11:00:00,Apparel,494.78,No,No,362,5
1441,2023-02-28,2023-01-01 18:00:00,Food,946.25,No,Yes,4531,4
1442,2023-01-26,2023-01-01 17:00:00,Food,946.09,No,No,3901,1
1443,2023-02-16,2023-01-01 17:00:00,Food,314.43,No,No,9308,4
1444,2023-10-15,2023-01-01 13:00:00,Food,811.89,No,No,1083,4
1445,2023-09-23,2023-01-01 11:00:00,Apparel,598.0,No,No,7771,4
1446,2023-01-16,2023-01-01 10:00:00,Apparel,975.73,No,Yes,1659,3
1447,2023-07-18,2023-01-01 16:00:00,Apparel,482.84,No,No,2802,4
1448,2023-10-09,2023-01-01 14:00:00,Apparel,776.96,No,Yes,5786,5
1449,2023-03-27,2023-01-01 18:00:00,Food,770.46,No,No,7621,3
1450,2023-09-07,2023-01-01 19:00:00,Food,502.46,No,Yes,4597,4
1451,2023-09-27,2023-01-01 20:00:00,Apparel,797.67,No,No,5902,2
1452,2023-12-01,2023-01-01 15:00:00,Electronics,268.43,Yes,No,6728,1
1453,2023-04-27,2023-01-01 09:00:00,Food,131.03,No,No,8681,3
1454,2023-01-07,2023-01-01 09:00:00,Apparel,430.91,No,No,4368,2
1455,2023-05-17,2023-01-01 18:00:00,Apparel,944.19,Yes,Yes,4148,1
1456,2023-06-25,2023-01-01 10:00:00,Apparel,505.74,No,No,606,5
1457,2023-11-24,2023-01-01 18:00:00,Apparel,638.91,No,Yes,6387,2
1458,2023-11-11,2023-01-01 11:00:00,Electronics,627.92,Yes,No,346,5
1459,2023-08-03,2023-01-01 20:00:00,Apparel,141.25,Yes,No,6784,5
1460,2023-03-23,2023-01-01 09:00:00,Apparel,396.39,No,No,7652,2
1461,2023-08-11,2023-01-01 13:00:00,Food,709.87,No,No,2814,2
1462,2023-04-13,2023-01-01 11:00:00,Electronics,972.27,Yes,Yes,6855,3
1463,2023-09-30,2023-01-01 09:00:00,Apparel,176.34,No,No,9734,5
1464,2023-01-14,2023-01-01 16:00:00,Food,416.34,No,No,2739,2
1465,2023-06-08,2023-01-01 20:00:00,Apparel,104.14,No,No,6784,5
1466,2023-06-01,2023-01-01 19:00:00,Apparel,249.95,No,No,4257,4
1467,2023-04-18,2023-01-01 14:00:00,Food,382.99,Yes,No,2018,4
1468,2023-07-07,2023-01-01 17:00:00,Apparel,545.24,No,Yes,6021,4
1469,2023-10-28,2023-01-01 11:00:00,Electronics,238.26,No,No,1043,5
1470,2023-04-08,2023-01-01 17:00:00,Apparel,235.29,No,No,8408,5
1471,2023-05-11,2023-01-01 17:00:00,Apparel,780.05,No,No,2657,2
1472,2023-10-20,2023-01-01 20:00:00,Electronics,963.02,Yes,No,9515,2
1473,2023-06-20,2023-01-01 20:00:00,Apparel,330.38,Yes,No,6798,3
1474,2023-07-02,2023-01-01 09:00:00,Electronics,691.11,Yes,Yes,1088,3
1475,2023-12-30,2023-01-01 11:00:00,Electronics,265.5,Yes,No,8036,3
1476,2023-02-08,2023-01-01 14:00:00,Food,928.67,No,No,6793,1
1477,2023-01-15,2023-01-01 16:00:00,Electronics,676.17,No,No,8255,4
1478,2023-01-04,2023-01-01 12:00:00,Apparel,804.65,Yes,No,4379,5
1479,2023-12-15,2023-01-01 13:00:00,Food,58.86,Yes,Yes,3667,4
1480,2023-07-29,2023-01-01 17:00:00,Electronics,602.52,Yes,Yes,7260,5
1481,2023-06-10,2023-01-01 14:00:00,Electronics,532.34,No,No,3213,1
1482,2023-01-16,2023-01-01 20:00:00,Food,300.07,No,Yes,9615,5
1483,2023-04-18,2023-01-01 15:00:00,Electronics,269.81,No,No,8807,3
1484,2023-11-07,2023-01-01 15:00:00,Apparel,584.22,No,No,4314,4
1485,2023-08-15,2023-01-01 12:00:00,Electronics,709.42,No,No,3248,4
1486,2023-06-19,2023-01-01 12:00:00,Apparel,42.84,Yes,No,4987,4
1487,2023-02-03,2023-01-01 12:00:00,Apparel,571.73,No,No,2986,1
1488,2023-09-08,2023-01-01 19:00:00,Electronics,178.75,No,No,7390,4
1489,2023-09-04,2023-01-01 13:00:00,Apparel,148.96,No,No,2581,2
1490,2023-09-26,2023-01-01 13:00:00,Apparel,626.89,No,No,2110,3
1491,2023-05-21,2023-01-01 16:00:00,Apparel,317.76,No,No,1525,3
1492,2023-10-01,2023-01-01 17:00:00,Electronics,446.47,Yes,No,7617,5
1493,2023-04-06,2023-01-01 10:00:00,Apparel,366.4,Yes,No,767,1
1494,2023-08-15,2023-01-01 19:00:00,Electronics,651.85,No,Yes,5632,5
1495,2023-02-08,2023-01-01 15:00:00,Apparel,475.42,Yes,No,6572,5
1496,2023-10-29,2023-01-01 09:00:00,Apparel,963.82,Yes,No,202,3
1497,2023-01-29,2023-01-01 09:00:00,Apparel,358.86,No,No,5560,2
1498,2023-11-14,2023-01-01 12:00:00,Electronics,742.88,No,Yes,3785,1
1499,2023-09-02,2023-01-01 18:00:00,Apparel,264.72,No,No,5264,1
1500,2023-08-24,2023-01-01 15:00:00,Food,513.67,Yes,No,6588,1
1501,2023-07-04,2023-01-01 10:00:00,Food,557.04,Yes,No,148,2
1502,2023-09-29,2023-01-01 19:00:00,Food,335.82,No,No,5047,1
1503,2023-08-24,2023-01-01 10:00:00,Food,477.06,No,No,9717,4
1504,2023-08-27,2023-01-01 09:00:00,Apparel,286.49,No,No,8759,2
1505,2023-09-23,2023-01-01 18:00:00,Electronics,15.94,No,No,8338,5
1506,2023-12-25,2023-01-01 10:00:00,Electronics,223.49,No,No,4819,4
1507,2023-12-06,2023-01-01 15:00:00,Electronics,703.06,Yes,No,3927,5
1508,2023-03-06,2023-01-01 17:00:00,Food,773.25,Yes,No,1393,1
1509,2023-06-26,2023-01-01 14:00:00,Electronics,287.4,Yes,No,6200,2
1510,2023-01-03,2023-01-01 18:00:00,Food,413.96,No,No,7008,4
1511,2023-05-22,2023-01-01 10:00:00,Apparel,46.99,Yes,No,1416,2
1512,2023-06-07,2023-01-01 20:00:00,Food,244.69,No,No,7850,2
1513,2023-11-20,2023-01-01 18:00:00,Electronics,781.43,No,Yes,598,2
1514,2023-05-26,2023-01-01 18:00:00,Electronics,609.93,Yes,Yes,9992,5
1515,2023-10-20,2023-01-01 17:00:00,Apparel,213.71,No,No,586,2
1516,2023-06-02,2023-01-01 15:00:00,Electronics,264.87,No,No,7679,1
1517,2023-07-12,2023-01-01 19:00:00,Food,818.63,No,No,4574,4
1518,2023-03-14,2023-01-01 09:00:00,Apparel,216.99,No,No,9066,3
1519,2023-11-01,2023-01-01 20:00:00,Electronics,340.82,Yes,No,5840,2
1520,2023-12-10,2023-01-01 17:00:00,Apparel,667.72,No,No,988,4
1521,2023-05-20,2023-01-01 10:00:00,Food,565.5,Yes,No,4887,5
1522,2023-07-06,2023-01-01 12:00:00,Apparel,466.26,No,No,7432,5
1523,2023-10-20,2023-01-01 17:00:00,Apparel,900.74,No,No,4209,2
1524,2023-03-02,2023-01-01 12:00:00,Apparel,227.51,No,No,7836,2
1525,2023-07-17,2023-01-01 11:00:00,Electronics,744.01,Yes,No,7271,1
1526,2023-10-22,2023-01-01 09:00:00,Apparel,167.47,No,No,1204,3
1527,2023-11-15,2023-01-01 15:00:00,Electronics,619.58,No,No,9169,2
1528,2023-10-29,2023-01-01 14:00:00,Food,871.92,No,No,280,2
1529,2023-12-10,2023-01-01 18:00:00,Food,463.32,Yes,No,4867,1
1530,2023-01-11,2023-01-01 12:00:00,Apparel,727.05,No,Yes,969,5
1531,2023-03-03,2023-01-01 14:00:00,Food,822.19,Yes,No,8508,3
1532,2023-11-29,2023-01-01 14:00:00,Electronics,144.67,Yes,Yes,5485,5
1533,2023-08-14,2023-01-01 12:00:00,Apparel,708.77,No,Yes,2910,2
1534,2023-06-02,2023-01-01 14:00:00,Apparel,920.64,Yes,No,8916,3
1535,2023-07-18,2023-01-01 18:00:00,Apparel,580.61,No,No,6433,2
1536,2023-02-21,2023-01-01 19:00:00,Food,194.26,No,No,731,1
1537,2023-09-17,2023-01-01 16:00:00,Apparel,135.67,No,No,7667,1
1538,2023-02-28,2023-01-01 11:00:00,Apparel,267.14,Yes,No,230,5
1539,2023-03-13,2023-01-01 12:00:00,Electronics,112.48,Yes,No,8821,4
1540,2023-05-28,2023-01-01 18:00:00,Electronics,518.26,Yes,No,6659,5
1541,2023-12-15,2023-01-01 20:00:00,Electronics,79.01,Yes,No,1247,3
1542,2023-03-04,2023-01-01 09:00:00,Electronics,231.17,No,No,661,1
1543,2023-11-06,2023-01-01 12:00:00,Apparel,445.51,No,Yes,3686,5
1544,2023-08-31,2023-01-01 19:00:00,Food,479.18,No,No,1195,1
1545,2023-11-26,2023-01-01 18:00:00,Apparel,569.74,No,No,2272,4
1546,2023-04-17,2023-01-01 18:00:00,Electronics,708.56,Yes,No,7272,5
1547,2023-08-14,2023-01-01 20:00:00,Electronics,56.76,Yes,Yes,183,1
1548,2023-11-09,2023-01-01 17:00:00,Apparel,89.81,No,No,3087,2
1549,2023-08-06,2023-01-01 16:00:00,Food,70.25,No,No,6975,4
1550,2023-08-29,2023-01-01 19:00:00,Apparel,428.92,No,No,5242,2
1551,2023-09-16,2023-01-01 12:00:00,Apparel,51.43,Yes,Yes,5179,3
1552,2023-09-19,2023-01-01 20:00:00,Food,748.62,Yes,No,1005,4
1553,2023-01-05,2023-01-01 15:00:00,Electronics,230.77,Yes,No,6893,1
